trial_id,experiment_id,source_id,country,state,region,district,latitude,longitude,crop,crop_type,season,year,treatment,product_name,product_category,bio_applied,bio_product_type,bio_dosage_l_ha,control_group,treated_group,soil_organic_carbon,soil_soc,soil_ph,nitrogen_kgha,phosphorus_kgha,potassium_kgha,clay_content_pct,sulphur_ppm,zinc_ppm,boron_ppm,avg_temperature_c,heat_stress_days,cumulative_rainfall_mm,growing_degree_days,humidity_pct,wind_speed_kmh,solar_rad_mj,peak_ndvi,yield,observed_yield_q_acre,baseline_yield,treatment_yield,yield_difference,yield_percentage_change,bio_attributed_lift_q,net_profit_rs,field_id,trial_design,replication_count,source,source_url
TR-2025-TE-00737,EXP-2025-TE-TOM-0369,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Tomato,Tomato,Annual,2025,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,7.11,161.6,32.2,319.1,25.1,14.8,0.58,0.49,24.1,3,67.3,1566.5,69.6,7.0,19.8,0.632,156.76,156.76,156.76,156.76,0.0,0.0,0.0,0.0,IND_FIELD_0737,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-TE-00738,EXP-2025-TE-TOM-0369,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Tomato,Tomato,Annual,2025,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.5,0,1,0.52,0.52,7.11,161.6,32.2,319.1,25.1,14.8,0.58,0.49,24.1,3,67.3,1566.5,69.6,7.0,19.8,0.632,160.73,160.73,156.76,160.73,3.97,2.53,3.97,16012.0,IND_FIELD_0738,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-00739,EXP-2023-MA-GRO-0370,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Groundnut (Peanut),Groundnut (Peanut),Kharif,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.44,0.44,7.57,213.3,21.3,345.1,37.5,13.9,0.5,0.91,33.7,2,752.3,2190.5,59.9,8.8,20.7,0.702,11.73,11.73,11.73,11.73,0.0,0.0,0.0,0.0,IND_FIELD_0739,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-00740,EXP-2023-MA-GRO-0370,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Groundnut (Peanut),Groundnut (Peanut),Kharif,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.44,0.44,7.57,213.3,21.3,345.1,37.5,13.9,0.5,0.91,33.7,2,752.3,2190.5,59.9,8.8,20.7,0.702,12.34,12.34,11.73,12.34,0.61,5.2,0.61,1456.0,IND_FIELD_0740,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-00741,EXP-2024-KA-RIC-0371,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Rice (Paddy),Rice (Paddy),Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.45,0.45,6.89,258.8,18.9,249.8,33.1,16.6,0.72,0.45,34.2,1,652.6,2223.0,70.5,11.3,14.0,0.679,19.96,19.96,19.96,19.96,0.0,0.0,0.0,0.0,IND_FIELD_0741,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-00742,EXP-2024-KA-RIC-0371,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Rice (Paddy),Rice (Paddy),Kharif,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.45,0.45,6.89,258.8,18.9,249.8,33.1,16.6,0.72,0.45,34.2,1,652.6,2223.0,70.5,11.3,14.0,0.679,21.01,21.01,19.96,21.01,1.05,5.26,1.05,3030.0,IND_FIELD_0742,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TE-00743,EXP-2024-TE-SUG-0372,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Sugarcane,Sugarcane,Annual,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.65,0.65,6.8,166.7,28.4,244.1,21.5,19.7,0.61,0.75,29.3,1,278.4,1904.5,69.9,12.5,16.2,0.637,298.81,298.81,298.81,298.81,0.0,0.0,0.0,0.0,IND_FIELD_0743,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TE-00744,EXP-2024-TE-SUG-0372,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Sugarcane,Sugarcane,Annual,2024,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.65,0.65,6.8,166.7,28.4,244.1,21.5,19.7,0.61,0.75,29.3,1,278.4,1904.5,69.9,12.5,16.2,0.637,337.03,337.03,298.81,337.03,38.22,12.79,38.22,173112.0,IND_FIELD_0744,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-00745,EXP-2024-TA-MUS-0373,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.35,0.35,7.71,288.7,19.3,258.7,25.4,18.4,0.69,0.51,31.6,8,176.9,2054.0,65.0,10.0,20.1,0.613,5.8,5.8,5.8,5.8,0.0,0.0,0.0,0.0,IND_FIELD_0745,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-00746,EXP-2024-TA-MUS-0373,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.35,0.35,7.71,288.7,19.3,258.7,25.4,18.4,0.69,0.51,31.6,8,176.9,2054.0,65.0,10.0,20.1,0.613,6.47,6.47,5.8,6.47,0.67,11.55,0.67,1732.0,IND_FIELD_0746,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-UT-00747,EXP-2025-UT-TUR-0374,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2025,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.4,0.4,7.07,240.4,23.2,250.8,24.9,10.8,0.9,0.42,27.7,1,559.0,1800.5,68.2,8.5,19.3,0.69,7.45,7.45,7.45,7.45,0.0,0.0,0.0,0.0,IND_FIELD_0747,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-UT-00748,EXP-2025-UT-TUR-0374,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2025,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.4,0.4,7.07,240.4,23.2,250.8,24.9,10.8,0.9,0.42,27.7,1,559.0,1800.5,68.2,8.5,19.3,0.69,7.65,7.65,7.45,7.65,0.2,2.68,0.2,-880.0,IND_FIELD_0748,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00749,EXP-2021-MA-CHI-0375,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.43,0.43,8.49,203.4,17.6,251.4,30.6,16.9,0.64,0.46,30.9,0,167.1,2008.5,73.9,6.3,16.5,0.702,6.37,6.37,6.37,6.37,0.0,0.0,0.0,0.0,IND_FIELD_0749,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00750,EXP-2021-MA-CHI-0375,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2021,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.43,0.43,8.49,203.4,17.6,251.4,30.6,16.9,0.64,0.46,30.9,0,167.1,2008.5,73.9,6.3,16.5,0.702,6.86,6.86,6.37,6.86,0.49,7.69,0.49,904.0,IND_FIELD_0750,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-UT-00751,EXP-2024-UT-GRO-0376,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Groundnut (Peanut),Groundnut (Peanut),Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.36,0.36,7.44,237.7,25.3,190.3,36.3,15.2,0.73,0.57,30.8,4,619.2,2002.0,79.0,10.0,19.0,0.694,11.64,11.64,11.64,11.64,0.0,0.0,0.0,0.0,IND_FIELD_0751,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-UT-00752,EXP-2024-UT-GRO-0376,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Groundnut (Peanut),Groundnut (Peanut),Kharif,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.36,0.36,7.44,237.7,25.3,190.3,36.3,15.2,0.73,0.57,30.8,4,619.2,2002.0,79.0,10.0,19.0,0.694,12.56,12.56,11.64,12.56,0.92,7.9,0.92,2882.0,IND_FIELD_0752,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-00753,EXP-2024-KA-MAI-0377,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Maize,Maize,Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.59,0.59,6.56,185.6,20.1,275.2,26.0,10.6,0.84,0.72,30.6,6,479.0,1989.0,54.8,14.6,22.6,0.685,23.34,23.34,23.34,23.34,0.0,0.0,0.0,0.0,IND_FIELD_0753,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-00754,EXP-2024-KA-MAI-0377,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Maize,Maize,Kharif,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.59,0.59,6.56,185.6,20.1,275.2,26.0,10.6,0.84,0.72,30.6,6,479.0,1989.0,54.8,14.6,22.6,0.685,26.18,26.18,23.34,26.18,2.84,12.17,2.84,11264.0,IND_FIELD_0754,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-00755,EXP-2023-MA-TUR-0378,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.46,0.46,6.91,241.8,12.6,306.7,28.3,6.8,0.73,0.47,27.4,3,509.9,1781.0,76.4,8.8,15.4,0.674,6.79,6.79,6.79,6.79,0.0,0.0,0.0,0.0,IND_FIELD_0755,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-00756,EXP-2023-MA-TUR-0378,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2023,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.46,0.46,6.91,241.8,12.6,306.7,28.3,6.8,0.73,0.47,27.4,3,509.9,1781.0,76.4,8.8,15.4,0.674,7.1,7.1,6.79,7.1,0.31,4.57,0.31,-374.0,IND_FIELD_0756,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-00757,EXP-2024-KA-MUS-0379,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.45,0.45,7.5,271.4,21.9,287.5,44.8,11.2,0.89,0.38,28.1,4,237.8,1826.5,71.5,11.1,19.5,0.794,7.04,7.04,7.04,7.04,0.0,0.0,0.0,0.0,IND_FIELD_0757,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-00758,EXP-2024-KA-MUS-0379,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.45,0.45,7.5,271.4,21.9,287.5,44.8,11.2,0.89,0.38,28.1,4,237.8,1826.5,71.5,11.1,19.5,0.794,7.76,7.76,7.04,7.76,0.72,10.23,0.72,1962.0,IND_FIELD_0758,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TE-00759,EXP-2023-TE-ONI-0380,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Onion,Onion,Rabi,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.42,0.42,7.13,217.8,12.2,252.9,37.7,14.8,0.87,0.59,28.8,2,274.3,1872.0,59.7,11.5,15.0,0.584,121.27,121.27,121.27,121.27,0.0,0.0,0.0,0.0,IND_FIELD_0759,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TE-00760,EXP-2023-TE-ONI-0380,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Onion,Onion,Rabi,2023,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.42,0.42,7.13,217.8,12.2,252.9,37.7,14.8,0.87,0.59,28.8,2,274.3,1872.0,59.7,11.5,15.0,0.584,136.46,136.46,121.27,136.46,15.19,12.53,15.19,68074.0,IND_FIELD_0760,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-00761,EXP-2024-TA-ONI-0381,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Onion,Onion,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.57,0.57,6.95,227.9,24.8,302.7,33.3,15.2,0.91,0.31,32.0,6,135.4,2080.0,78.1,6.5,19.2,0.64,114.22,114.22,114.22,114.22,0.0,0.0,0.0,0.0,IND_FIELD_0761,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-00762,EXP-2024-TA-ONI-0381,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Onion,Onion,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.57,0.57,6.95,227.9,24.8,302.7,33.3,15.2,0.91,0.31,32.0,6,135.4,2080.0,78.1,6.5,19.2,0.64,131.42,131.42,114.22,131.42,17.2,15.06,17.2,77320.0,IND_FIELD_0762,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TE-00763,EXP-2022-TE-SOY-0382,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Soybean,Soybean,Kharif,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,7.04,280.5,21.9,359.6,32.8,15.9,0.8,0.45,30.2,2,636.4,1963.0,64.7,8.2,19.1,0.693,10.34,10.34,10.34,10.34,0.0,0.0,0.0,0.0,IND_FIELD_0763,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TE-00764,EXP-2022-TE-SOY-0382,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Soybean,Soybean,Kharif,2022,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.52,0.52,7.04,280.5,21.9,359.6,32.8,15.9,0.8,0.45,30.2,2,636.4,1963.0,64.7,8.2,19.1,0.693,11.31,11.31,10.34,11.31,0.97,9.38,0.97,2662.0,IND_FIELD_0764,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00765,EXP-2021-MA-RIC-0383,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Rice (Paddy),Rice (Paddy),Kharif,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,7.16,222.7,26.7,291.4,33.8,9.5,1.07,0.48,29.7,2,690.3,1930.5,73.9,10.9,18.1,0.634,22.19,22.19,22.19,22.19,0.0,0.0,0.0,0.0,IND_FIELD_0765,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00766,EXP-2021-MA-RIC-0383,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Rice (Paddy),Rice (Paddy),Kharif,2021,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.52,0.52,7.16,222.7,26.7,291.4,33.8,9.5,1.07,0.48,29.7,2,690.3,1930.5,73.9,10.9,18.1,0.634,23.58,23.58,22.19,23.58,1.39,6.26,1.39,4594.0,IND_FIELD_0766,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-UT-00767,EXP-2023-UT-ONI-0384,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Onion,Onion,Rabi,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,7.72,227.6,25.4,206.9,34.5,12.5,0.84,0.69,27.0,3,188.7,1755.0,65.6,9.9,17.6,0.707,109.66,109.66,109.66,109.66,0.0,0.0,0.0,0.0,IND_FIELD_0767,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-UT-00768,EXP-2023-UT-ONI-0384,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Onion,Onion,Rabi,2023,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.52,0.52,7.72,227.6,25.4,206.9,34.5,12.5,0.84,0.69,27.0,3,188.7,1755.0,65.6,9.9,17.6,0.707,122.61,122.61,109.66,122.61,12.95,11.81,12.95,57770.0,IND_FIELD_0768,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-UT-00769,EXP-2022-UT-TOM-0385,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Tomato,Tomato,Annual,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.39,0.39,8.1,214.6,15.9,184.9,37.9,16.8,0.59,0.74,28.4,0,117.5,1846.0,73.5,12.4,19.9,0.665,134.39,134.39,134.39,134.39,0.0,0.0,0.0,0.0,IND_FIELD_0769,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-UT-00770,EXP-2022-UT-TOM-0385,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Tomato,Tomato,Annual,2022,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.5,0,1,0.39,0.39,8.1,214.6,15.9,184.9,37.9,16.8,0.59,0.74,28.4,0,117.5,1846.0,73.5,12.4,19.9,0.665,128.97,128.97,134.39,128.97,0.0,0.0,0.0,-2250.0,IND_FIELD_0770,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-MA-00771,EXP-2024-MA-WHE-0386,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Wheat,Wheat,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.47,0.47,7.63,218.1,13.4,391.5,27.6,18.0,0.8,0.57,27.0,3,48.4,1755.0,78.1,8.3,16.3,0.579,15.84,15.84,15.84,15.84,0.0,0.0,0.0,0.0,IND_FIELD_0771,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-MA-00772,EXP-2024-MA-WHE-0386,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Wheat,Wheat,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.47,0.47,7.63,218.1,13.4,391.5,27.6,18.0,0.8,0.57,27.0,3,48.4,1755.0,78.1,8.3,16.3,0.579,18.78,18.78,15.84,18.78,2.94,18.56,2.94,12174.0,IND_FIELD_0772,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-PU-00773,EXP-2024-PU-MAI-0387,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.48,0.48,8.78,191.6,35.2,182.2,22.5,11.6,0.85,0.56,34.3,3,636.5,2229.5,64.9,5.8,16.6,0.717,24.4,24.4,24.4,24.4,0.0,0.0,0.0,0.0,IND_FIELD_0773,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-PU-00774,EXP-2024-PU-MAI-0387,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.48,0.48,8.78,191.6,35.2,182.2,22.5,11.6,0.85,0.56,34.3,3,636.5,2229.5,64.9,5.8,16.6,0.717,27.51,27.51,24.4,27.51,3.11,12.75,3.11,12506.0,IND_FIELD_0774,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TA-00775,EXP-2023-TA-MAI-0388,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Maize,Maize,Kharif,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.54,0.54,7.56,270.7,18.0,313.4,38.5,14.7,0.38,0.55,32.2,3,732.7,2093.0,72.1,12.9,18.1,0.708,24.85,24.85,24.85,24.85,0.0,0.0,0.0,0.0,IND_FIELD_0775,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TA-00776,EXP-2023-TA-MAI-0388,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Maize,Maize,Kharif,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.54,0.54,7.56,270.7,18.0,313.4,38.5,14.7,0.38,0.55,32.2,3,732.7,2093.0,72.1,12.9,18.1,0.708,25.98,25.98,24.85,25.98,1.13,4.55,1.13,3398.0,IND_FIELD_0776,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-TA-00777,EXP-2025-TA-SUG-0389,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Sugarcane,Sugarcane,Annual,2025,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.29,0.29,7.77,236.1,16.9,220.2,36.4,13.1,0.96,0.77,22.1,2,130.5,1436.5,60.7,10.5,24.8,0.658,303.75,303.75,303.75,303.75,0.0,0.0,0.0,0.0,IND_FIELD_0777,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-TA-00778,EXP-2025-TA-SUG-0389,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Sugarcane,Sugarcane,Annual,2025,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.29,0.29,7.77,236.1,16.9,220.2,36.4,13.1,0.96,0.77,22.1,2,130.5,1436.5,60.7,10.5,24.8,0.658,344.95,344.95,303.75,344.95,41.2,13.56,41.2,186820.0,IND_FIELD_0778,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
